2026-06-05 14:12:20.169 | INFO     | main:run_paper:534 - Starting paper trading: ['absorption', 'stacked_imbalance']
2026-06-05 14:14:18.647 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:18.648 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:18.749 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:18.750 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:18.943 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:18.944 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:19.056 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:19.057 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:19.582 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:19.582 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:19.641 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:19.641 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:19.945 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:19.946 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:20.165 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:20.166 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:21.742 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:21.743 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:22.046 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:22.047 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:22.139 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:22.140 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:22.939 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:22.940 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:23.240 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=5.42
2026-06-05 14:14:23.240 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:23.740 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=6.21
2026-06-05 14:14:23.741 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:23.840 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=6.07
2026-06-05 14:14:23.840 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:24.038 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=6.07
2026-06-05 14:14:24.038 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:24.142 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=6.07
2026-06-05 14:14:24.143 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:14:24.440 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4285 | SL=2.4005 TP=2.8285 | Regime=UNKNOWN | Score=6.07
2026-06-05 14:14:24.441 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:01.542 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4255 | SL=2.4045 TP=2.7255 | Regime=UNKNOWN | Score=5.93
2026-06-05 14:15:01.543 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:01.644 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4255 | SL=2.4045 TP=2.7255 | Regime=UNKNOWN | Score=5.93
2026-06-05 14:15:01.644 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:01.748 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4255 | SL=2.4045 TP=2.7255 | Regime=UNKNOWN | Score=5.89
2026-06-05 14:15:01.749 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:01.843 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4255 | SL=2.4045 TP=2.7255 | Regime=UNKNOWN | Score=5.17
2026-06-05 14:15:01.843 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:18.674 | INFO     | data.exchange_connector:_process_message:423 - [WS MSGS] total=500 depth=450 aggTrade=50 other=0
2026-06-05 14:15:55.296 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.31
2026-06-05 14:15:55.297 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:55.360 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.31
2026-06-05 14:15:55.362 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:56.623 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.53
2026-06-05 14:15:56.624 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:15:56.660 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.51
2026-06-05 14:15:56.662 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.058 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4225 | SL=2.3945 TP=2.8225 | Regime=UNKNOWN | Score=2.51
2026-06-05 14:16:02.059 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.149 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=2.63
2026-06-05 14:16:02.151 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.251 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=2.57
2026-06-05 14:16:02.253 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.358 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=2.72
2026-06-05 14:16:02.359 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.452 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.20
2026-06-05 14:16:02.453 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.551 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.09
2026-06-05 14:16:02.553 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:02.646 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: BUY @ 2.4235 | SL=2.3955 TP=2.8235 | Regime=UNKNOWN | Score=3.03
2026-06-05 14:16:02.647 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0413% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.403 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4270 | SL=2.3920 TP=2.9270 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:12.404 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0824% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.582 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4295 | SL=2.3805 TP=3.1295 | Regime=UNKNOWN | Score=5.03
2026-06-05 14:16:12.583 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0412% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.713 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4305 | SL=2.3745 TP=3.2305 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:12.715 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.818 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4310 | SL=2.3680 TP=3.3310 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:12.819 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0823% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.881 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4315 | SL=2.3685 TP=3.3315 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:12.882 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:12.942 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4345 | SL=2.3505 TP=3.6345 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:12.944 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.002 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4335 | SL=2.3425 TP=3.7335 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:13.004 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.1233% is 12.3x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.085 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4335 | SL=2.3425 TP=3.7335 | Regime=UNKNOWN | Score=4.50
2026-06-05 14:16:13.085 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.170 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4335 | SL=2.3425 TP=3.7335 | Regime=ACCUMULATION | Score=8.19
2026-06-05 14:16:13.172 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.173 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4335 | SL=2.3425 TP=3.7335 | Regime=ACCUMULATION | Score=4.41
2026-06-05 14:16:13.174 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.303 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=6.23
2026-06-05 14:16:13.304 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.306 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=4.25
2026-06-05 14:16:13.307 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.358 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=6.23
2026-06-05 14:16:13.358 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.359 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:13.360 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.453 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=6.29
2026-06-05 14:16:13.455 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.456 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:13.457 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.545 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=8.23
2026-06-05 14:16:13.545 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.546 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.34
2026-06-05 14:16:13.547 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.658 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=6.55
2026-06-05 14:16:13.659 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.660 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:13.662 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.753 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=7.57
2026-06-05 14:16:13.755 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.756 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:13.758 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.849 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=8.23
2026-06-05 14:16:13.851 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.852 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.44
2026-06-05 14:16:13.853 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.959 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=8.23
2026-06-05 14:16:13.961 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:13.962 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.46
2026-06-05 14:16:13.963 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.050 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=6.23
2026-06-05 14:16:14.051 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.052 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:14.053 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.151 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=8.23
2026-06-05 14:16:14.152 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.154 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4320 | SL=2.3410 TP=3.7320 | Regime=ACCUMULATION | Score=4.27
2026-06-05 14:16:14.154 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0822% is 8.2x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.254 | INFO     | knowledge.strategy_library:evaluate:302 - [Absorption] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=6.23
2026-06-05 14:16:14.255 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
2026-06-05 14:16:14.256 | INFO     | knowledge.strategy_library:evaluate:302 - [Stacked Imbalance] SIGNAL: STRONG_BUY @ 2.4325 | SL=2.3415 TP=3.7325 | Regime=ACCUMULATION | Score=4.22
2026-06-05 14:16:14.257 | WARNING  | execution.order_manager:validate_signal_with_fee_filter:245 - [OrderManager] Fee filter REJECTED: Spread 0.0411% is 4.1x expected 0.0100%. Likely illiquidity. Reject.
